,date,unit_01,unit_02,unit_03,unit_04,unit_05,unit_06,unit_07,unit_08,unit_09,unit_10,min,median,max,mean/std
153,2022-06-03,40.060194985702836,48.51811083974869,44.081301055059306,34.59628929202287,38.45306542739461,41.589656994365725,30.7593447083569,51.51715892398435,,60.066395096867346,,,,nan/nan
154,2022-06-04,37.35677030841546,37.10668459317579,42.637847570188974,46.36273367071198,50.60585806189518,40.717874010805346,29.184106667906473,66.87720314089455,68.00442112299766,63.14548320862776,,,,nan/nan
155,2022-06-05,40.751868770932475,37.35620164770757,34.86952616661395,45.83582544050981,45.70625243506062,45.605309405214335,11.83732021855527,,31.173038082608528,59.50593654117452,,,,nan/nan
156,2022-06-06,38.5949217616015,36.78166887131633,41.24502235966756,39.52452265932552,24.68551730658107,41.56987683097611,39.17997474752976,43.16610048057256,48.69861534722939,63.00851948688193,,,,nan/nan
157,2022-06-07,,42.1378634204667,48.66562904364325,36.46321028886614,44.67046769755959,40.80155139510994,30.122803494426517,37.871182102900974,53.858695896587996,64.21511549183141,,,,nan/nan
158,2022-06-08,34.08498176709452,38.511974768358236,42.40196652500267,39.19512433953622,42.28193472022433,40.657693835133685,22.64916132462867,62.533558175620286,45.179144538084586,67.06738768374726,,,,nan/nan
159,2022-06-09,38.96187863068694,42.10142142612999,41.89045162589808,38.72657887367496,47.79086589126612,47.20285552478312,18.58038546100101,51.921241901809694,78.25331476536437,51.813394834793506,,,,nan/nan
160,2022-06-10,50.0,42.5685542965833,,33.58425024597476,42.67205880723293,34.32978529552058,55.57943051143478,61.82281062480522,49.04271482159163,68.45886515867687,,,,nan/nan
161,2022-06-11,39.0268323671349,47.39084718398719,38.44440030256109,38.088857586780165,42.664773315580405,39.572901375123735,10.994663816171109,43.70851691055707,34.35767675722911,52.61206851322189,,,,nan/nan
162,2022-06-12,45.128395310665894,35.31683734520994,32.48466729502079,32.482961056835535,41.32664205035696,43.249063444744344,43.855321974418075,57.70633248385666,47.38590455545424,52.65608106141038,,,,nan/nan
163,2022-06-13,32.68098810385431,35.19403714455127,,36.018052431028146,50.069594256447076,45.405248146422956,53.67887242296253,69.24892569673568,37.46984708222691,55.971422535632115,,,,nan/nan
164,2022-06-14,41.051622092786154,42.847210746777726,39.661106574304874,39.38628725819507,39.88921210499627,43.75202473030675,53.31009274409696,43.30242050304526,45.220055561082575,50.76073276064795,,,,nan/nan
165,2022-06-15,41.369049465125485,38.088474298264664,41.24223628882706,48.18488623321055,35.48022385432121,40.65830372291826,62.191126066356546,,39.18565847530878,62.803300802580324,,,,nan/nan
166,2022-06-16,44.25935255211563,48.69539430737383,43.12168570052773,47.513408753212445,39.16508213515054,43.003968964770436,19.918524029768978,61.527936497123534,75.40707990901576,56.31938440836784,,,,nan/nan
167,2022-06-17,37.849563787807554,,37.77364681755065,31.977923405793305,42.197458575091645,38.57558050296059,,37.771345068650206,55.16388690061137,66.52985794661546,,,,nan/nan
168,2022-06-18,42.495715269953024,36.10533727763222,39.21104627820841,42.35341522387279,39.71524099745926,39.521273874587465,10.32168389494985,64.55141430079276,72.40614890416944,50.45973175798045,,,,nan/nan
169,2022-06-19,48.78442928845912,36.09418173802348,34.13978047805936,39.82585057335825,42.648413739942754,,43.796908481527204,33.92609786649142,73.91069675156626,,,,,nan/nan
170,2022-06-20,37.52520529248466,46.80877389095393,37.51317024974424,36.21130379402086,54.60116320716935,38.85720282881065,19.780360785047133,41.313133693482314,,57.525891172630715,,,,nan/nan
171,2022-06-21,,44.280678227443204,35.32215045777971,33.80741204119569,45.28107558165845,41.592846154004604,15.230054381274593,55.0962337656778,68.30441600585756,69.05357747840274,,,,nan/nan
172,2022-06-22,33.23132278775751,38.43610558957999,41.9757238524744,40.757861959811535,37.90224801455375,34.757031474875475,68.84892225448732,51.284214963503196,74.41137863475834,59.01211260330076,,,,nan/nan
173,2022-06-23,40.26118195924012,51.76991917073708,41.873367926215614,27.89292638214473,33.72397767932839,38.7287660517038,64.40793092890812,30.02514209346126,,57.79450474900724,,,,nan/nan
174,2022-06-24,,32.995259615505596,35.71252837125388,41.167999924747804,39.76266297912639,38.677587035191046,45.13129591509676,51.45919637505191,43.27686836194085,59.71377341703009,,,,nan/nan
175,2022-06-25,44.12909770432991,38.107020805452024,48.21939515571441,49.692141876498184,44.35355131048639,43.35844099980155,32.75704968103226,42.333142605001115,53.53664231218907,,,,,nan/nan
176,2022-06-26,42.051739938144934,33.059136396798024,46.42811097379478,,41.64377546293237,46.12272690714103,18.588307447371722,50.44874200318952,61.892137074104895,66.23172592670383,,,,nan/nan
177,2022-06-27,,43.59606760856671,47.81632572065626,35.13888263450157,43.521012391103405,42.65842279954351,23.76223015064745,43.70932287388432,57.388733156297505,69.1517209679248,,,,nan/nan
178,2022-06-28,41.14678344933306,33.907563734616616,38.95364883451567,41.83503013454259,46.3013160549531,33.20283124111887,30.223552044570933,32.84838012754679,46.05214926097986,68.54641694392473,,,,nan/nan
179,2022-06-29,,34.24897801821753,39.71575189523995,34.54821940418135,41.17829525627903,49.040606805848796,,42.34610350263172,49.2337379223177,50.687705858187435,,,,nan/nan
180,2022-06-30,41.68351453997704,39.06721931725106,48.91816773970349,40.85656608074948,48.19248228426018,45.2536667194934,29.299974134328643,42.73147404810192,75.76574608551434,65.5149867570318,,,,nan/nan
181,2022-07-01,45.43054700865177,39.71591289718211,42.64685286523673,40.39503045552572,50.41936310470197,37.89281050313495,27.1441976569536,59.712189770563214,70.75446953257912,57.66503357108521,,,,nan/nan
182,2022-07-02,38.661512328539466,,,40.187858468829745,40.435804861710324,46.41174303974594,39.420155622141266,30.07150195777967,,65.66266249281477,,,,nan/nan
183,2022-07-03,,40.11151611771516,44.01182719149976,38.49594957984477,49.39033735689485,44.464247384945565,33.256227793961315,66.34898838201522,71.21084601416128,58.55412844260793,,,,nan/nan
184,2022-07-04,38.86514028037159,31.353278137917272,35.00431933593498,35.82506742172038,35.98834689020665,38.48902625601994,53.49100153290279,50.72308789401227,69.13520322777694,,,,,nan/nan
185,2022-07-05,35.711920749241514,38.81261364182374,,42.79253382325723,27.90771281307691,46.54530529548236,43.582367704660626,64.75953864463668,60.069100045983205,61.75246000824815,,,,nan/nan
186,2022-07-06,36.3080057869133,40.643730903822835,47.413487486393564,44.034594524746126,35.65945398611448,33.68975191023059,67.01533370140072,33.7978005068251,,58.84530635041466,,,,nan/nan
187,2022-07-07,36.13540150191299,49.03000275547858,,30.553213487735754,44.129980531040125,38.05218817517823,37.432549931962484,50.73036903823771,67.74869665120477,67.51462580989323,,,,nan/nan
188,2022-07-08,43.62211565729505,46.10212277841569,39.03542180713506,40.01991236887208,35.61791194322344,34.45043679466927,42.80946647118172,61.924037041622434,48.40910935482642,60.3748014990687,,,,nan/nan
189,2022-07-09,45.21768317025488,45.38767646232956,38.37751423116848,36.49369531808265,30.41254306154153,42.36777801004298,18.161965188274884,53.35849772165976,71.78159482018742,60.53913846232132,,,,nan/nan
190,2022-07-10,,40.30982349733968,51.787829265483246,,42.42386768526857,46.737388714483906,53.486518822700916,45.44487216023408,61.15417336253299,51.261704960705266,,,,nan/nan
191,2022-07-11,40.610248417300895,44.87962796336827,35.38748289614573,38.77867147330359,34.74356331935572,43.32145366255131,10.76845988364392,42.2172224328179,51.00020202797381,55.40061957240541,,,,nan/nan
192,2022-07-12,45.35312129972773,48.17293430126053,,39.95449010137727,45.57226886095789,,52.43659979824233,58.37514609525644,43.79941936629582,60.127401192800235,,,,nan/nan
193,2022-07-13,38.262439790623716,40.230617780980246,42.50709685172974,52.74824710516488,48.03328863916956,38.45403834884712,58.7153882021987,50.55885631353402,33.682000728227536,55.247021996476064,,,,nan/nan
194,2022-07-14,38.12324854628383,38.37670421688358,42.48556800082728,41.514817752391465,,40.967444834608,24.594564222574228,60.07077712040713,45.65310751680129,50.52743057706558,,,,nan/nan
195,2022-07-15,38.32533761755508,,30.287971246847448,46.625253816325696,,40.96442448178295,15.358936335694489,46.331036204723006,66.67512080138846,60.805902219061835,,,,nan/nan
196,2022-07-16,49.47623620437871,35.4329540698119,44.38458039487549,45.607049953399375,43.905717494850414,31.823477084473282,,59.82013126351317,51.529111557587086,67.72956397862356,,,,nan/nan
197,2022-07-17,39.977078547481625,41.52496468025745,44.045521296018,37.150168836594865,37.27884070147444,45.04455902327975,34.408766955969156,38.64299914544679,58.804837640915075,67.63869471337236,,,,nan/nan
198,2022-07-18,43.51687633013961,31.052930667181514,37.01262640592374,40.49454406685527,44.47635588325044,36.2007243608994,11.838768413215227,64.5854944749484,71.70758356518854,63.837002354887886,,,,nan/nan
199,2022-07-19,36.805080022412426,42.55620235163779,36.10730312593483,36.75418485949055,,32.75544691641412,,64.50804551637239,48.7359463505594,59.591469877977744,,,,nan/nan
200,2022-07-20,40.862684793851315,44.302791363096745,33.05136051120514,37.775226060406354,37.15414953720718,39.96447609750187,30.729751819282363,34.70478058621386,56.44695316104186,60.94766823035479,,,,nan/nan
201,2022-07-21,39.420355512978944,40.51667023341462,51.70393932826758,,43.064298806845336,40.056763365516765,,68.2535873235087,37.45702903482376,66.8606372587285,,,,nan/nan
202,2022-07-22,34.08272607335701,41.733258224648594,39.13017781111292,36.58779933819013,39.06143321498889,37.899590062772305,57.84444499441252,36.375223247053356,32.21617312692243,59.95000838969113,,,,nan/nan
203,2022-07-23,42.180444056275604,36.4846759886651,37.51480067221642,45.07809456474321,,35.065142230149746,57.51531070228536,46.17898679921948,60.742730120492965,67.82412990284547,,,,nan/nan
204,2022-07-24,44.98644786064476,31.266893492600246,45.59713765405583,38.30517033993231,43.37364568573603,39.822877287411465,21.547442316784228,,,66.47357780263253,,,,nan/nan
205,2022-07-25,32.966378570082234,29.185380402627164,50.29908230809738,,29.09689981302464,40.989466625405115,36.957882412394355,45.92548062008083,56.881405922437175,53.398777260114564,,,,nan/nan
206,2022-07-26,40.75291577510175,33.120524538099076,45.53868299993093,32.8438082061742,40.94455828522701,36.55238082881308,45.66587863939148,34.202585629860664,59.178014469683255,56.53167110527243,,,,nan/nan
207,2022-07-27,42.63549577106243,37.401564131855125,42.3913123035161,33.49561509768738,,,10.732766010739406,58.249048427861084,58.29883018822144,57.71777276281458,,,,nan/nan
208,2022-07-28,47.08076201110951,39.36950438033993,45.402194454424674,43.224080966912425,37.284905252996445,38.03752114861384,69.23190584885293,51.722558397277425,61.39058998956463,63.73147237036022,,,,nan/nan
209,2022-07-29,42.0180813915605,39.303334939403236,42.2247975291896,40.83898461851544,30.193348409300476,36.44144260620055,48.219722371088686,35.630124303707305,74.11271349653006,60.20269842609082,,,,nan/nan
210,2022-07-30,36.933897588563156,,45.406288597719865,36.56683627468414,47.515978833584285,33.84004099777934,35.29527634059383,54.30296984874384,59.41129345196107,66.07921542340841,,,,nan/nan
211,2022-07-31,46.49673148998838,38.12446414089293,38.29774776017572,35.3771791113066,40.0398584145577,43.93075874445313,55.98473615091511,39.431031050573665,33.388141333543274,,,,,nan/nan
212,2022-08-01,46.105536775645284,44.38059135716141,47.84860395579949,42.07858649680269,34.29246059806589,37.51065239095966,38.83450180767258,51.083389372837075,45.79055531684291,59.22059645906257,,,,nan/nan
213,2022-08-02,36.069375693958875,41.275471367227645,44.4274491994802,43.55752235911666,47.17280547387819,,44.390649397172155,44.29235896233441,38.82327886333095,52.79759529130882,,,,nan/nan
214,2022-08-03,44.905932791201735,,49.109835578740466,34.72580692063318,35.640681115649436,28.538225709314418,64.18387055394734,38.94328898037713,57.85383685914579,61.18243647763705,,,,nan/nan
215,2022-08-04,38.10564029169867,,27.148430830382413,38.29540260161078,36.978680955239895,46.01782979727266,41.01440475755837,66.69007330801043,77.69040097907362,64.32545269799435,,,,nan/nan
216,2022-08-05,44.25335049514017,33.8467796911946,44.87286460578159,49.1349480855194,44.68168470362773,35.020742599122926,,54.84517967350507,64.0145200627386,65.23067177587016,,,,nan/nan
217,2022-08-06,39.119013291492216,35.872079416956325,,39.03253494405316,37.00247905656077,39.05763070815791,14.181038014437616,37.88489856729687,50.35916367027504,56.50446060499568,,,,nan/nan
218,2022-08-07,34.15086662270667,43.313737022427865,,42.128562607266716,33.544519975514646,34.92714492024347,54.207563654859776,31.20278071944384,75.08082649083624,62.66498410588399,,,,nan/nan
219,2022-08-08,33.11682382470687,,39.59038701706808,37.93186234405781,36.087928753872866,37.46353159041473,21.220998350653577,36.58618308873003,31.576045285672816,68.9229918546876,,,,nan/nan
220,2022-08-09,,37.545586255078376,34.82870445634702,39.87351996737528,39.6010655184826,35.46110011702995,25.256896411452985,39.201325728530584,49.24457667803587,53.29719943591882,,,,nan/nan
221,2022-08-10,42.558424884673556,29.197590062802803,40.87045071585788,40.01568105936372,41.315542929662165,37.01635631499408,33.70654521856568,,55.26824641322652,67.49663515798076,,,,nan/nan
222,2022-08-11,34.924202148007815,31.034106302142096,38.14630970427486,39.20415335287652,37.5768349003641,40.742287030446235,,37.66014803340583,61.83864235777754,52.64011324611183,,,,nan/nan
223,2022-08-12,38.26843136476066,,36.338722666886724,39.93539718522871,40.79720538041045,,26.54491347097782,50.11696328200608,,61.928214967558766,,,,nan/nan
224,2022-08-13,38.960697229466334,42.58167583315934,,40.848882445575846,33.61735917551882,35.59432278166542,43.53792257046607,52.21617743222613,,50.700012581793295,,,,nan/nan
225,2022-08-14,31.971281256870924,42.85731265723281,34.78587319448564,42.50230296329637,39.62020311389784,,23.948927655431262,,59.9586688092424,63.73480057270137,,,,nan/nan
226,2022-08-15,38.2670021167383,43.61065197389253,,46.43708033914487,38.280328811491586,48.70992032538628,47.82790332482996,56.32731257966159,53.24913179839025,64.67367271632553,,,,nan/nan
227,2022-08-16,36.18406490293817,29.73180014121809,48.799280810233384,46.127551576887186,31.948104725278043,41.206787334798854,17.84461342593095,,77.13719974243935,,,,,nan/nan
228,2022-08-17,33.805526441805284,35.35497982566115,,41.007731808194926,35.5055280056263,39.278692047221455,27.95501346671567,47.97239026057397,50.55343405206383,67.38897127286378,,,,nan/nan
229,2022-08-18,35.3706422062315,,35.924853007170796,45.44625760621888,41.630116231670684,,47.68319523095947,,43.876876746089906,64.50999693379703,,,,nan/nan
230,2022-08-19,35.494421154611054,35.636811967017145,45.03490992478216,44.44912529362394,,35.83721283964114,30.43515862199319,35.049135542819634,57.228584008080226,61.982216000849135,,,,nan/nan
231,2022-08-20,36.29692011783061,32.85585475137768,41.84427041760092,,33.575303957811606,43.12407058951623,22.95387979650167,55.45412715315778,70.32008324945033,63.218528201870114,,,,nan/nan
232,2022-08-21,33.98223740369207,43.3904289557781,36.414342875933116,32.54563588823391,42.65689816086372,38.92658730292219,38.3523082093495,48.47192055146969,31.533196039703782,60.42515338426976,,,,nan/nan
233,2022-08-22,28.79606837422051,42.420167293883566,41.063893117928245,43.61889045850066,31.980695229533517,34.00448874967556,42.882214372276124,,58.68443832837634,52.13429579894945,,,,nan/nan
234,2022-08-23,39.13515220197729,38.08892609561885,50.12987015930168,,36.5865874253236,,54.84507906264551,56.645408454089754,74.05601724255763,50.65217490559539,,,,nan/nan
235,2022-08-24,43.06068589888927,43.335255148054955,50.81345694847221,,30.541896081989776,37.213020344164406,67.140896358916,36.84617866091025,59.338126111869215,62.47861073771197,,,,nan/nan
236,2022-08-25,42.49018166178667,43.42251385630454,48.95581032931622,34.54723783499294,42.16378395277556,40.18711686460862,17.40356252798378,36.87107057070862,37.95273341552851,54.72038942599234,,,,nan/nan
237,2022-08-26,38.85257481204964,30.192576468740693,41.723836058992006,44.23193912111233,35.01487718547308,37.4813783128544,28.187251924548956,56.1129585197285,51.45992940763156,52.40984027537174,,,,nan/nan
238,2022-08-27,46.23950758374353,47.84993214926797,44.505712295486774,40.67828166592252,38.986822602919794,38.26776806348835,25.092205690723965,53.38747759169996,59.670322098203854,59.746537238192495,,,,nan/nan
239,2022-08-28,46.757198464829585,33.97128217312921,34.78427698476231,42.538963936961345,,,60.746967934003614,59.20765856320037,31.845303066099653,58.596616035626184,,,,nan/nan
240,2022-08-29,40.69508940175502,35.2589371293537,37.059611970435625,,43.0490855446031,36.619425724997335,58.54608115484423,64.52878469429132,50.59542951092767,58.906831019874325,,,,nan/nan
241,2022-08-30,46.41612537490284,,35.913857549578125,41.11076098805019,49.54906385014157,41.61230754961575,24.344918806444156,65.87943284954287,71.93611763792245,69.47325128788785,,,,nan/nan
242,2022-08-31,35.956312408191856,36.72689985698571,43.73026337207123,38.30324721433364,32.87672936242763,38.15354837154876,54.93891054681422,63.86098795660337,,69.14993630024486,,,,nan/nan
243,2022-09-01,45.58308813490028,43.949945402241404,36.86828154661488,33.6956038124294,28.994154154609866,40.94474350475537,25.031461557009678,43.31741016631905,76.45106302022293,51.76300376845459,,,,nan/nan
244,2022-09-02,34.849549925306256,42.57525270826554,46.70899219839023,48.306097316254906,46.528717739993475,43.39217447196601,62.59932580370669,68.35542217092407,43.55391443366594,55.82370395805783,,,,nan/nan
245,2022-09-03,33.36355021092945,42.60034736288174,36.262380995938116,41.79325787637212,,46.02552396340653,,36.22060582677181,35.510166460853895,53.59862324008901,,,,nan/nan
246,2022-09-04,46.813005072250455,36.126988413381426,42.77573916465225,38.823764503859664,38.11270294045137,43.61016715027058,48.1687513243468,41.9760763626774,78.32278328613262,65.61526968384476,,,,nan/nan
247,2022-09-05,31.43163619820465,43.623220813915545,32.45883866438254,37.69039991756053,31.996858746420678,36.541957315882925,33.394697552411486,65.15806631556345,49.13545750556028,66.07701251580892,,,,nan/nan
248,2022-09-06,35.82170694676416,37.414357779543806,,44.81437067636977,34.607322407402535,41.73328222910348,15.50902399630858,61.59003575813002,37.155509576886054,61.77246106580102,,,,nan/nan
249,2022-09-07,39.11324960610568,,42.0361397168925,32.87375835212417,,37.12303837871052,35.17539455605504,63.658965077539655,39.450844999916235,64.09793561045169,,,,nan/nan
250,2022-09-08,34.682214698424374,46.55068376258464,39.0716869981804,35.65140726621016,38.53440248349957,,,45.558239036280725,50.721062413209516,68.2171885830008,,,,nan/nan
251,2022-09-09,40.38287768853655,33.69392256770478,36.44391597464918,34.63342616992472,33.85348469999123,42.958304751456815,62.780180299963554,57.12645491486877,39.21302390337033,55.57886400329184,,,,nan/nan
252,2022-09-10,43.25047535683546,39.58112064494018,,41.23195313707638,39.24738231002488,40.44249414519895,,62.05072558586319,79.28507737684248,,,,,nan/nan
253,2022-09-11,42.761537448744406,41.71522360112815,43.62138255282961,36.699638376110585,35.800536112209805,35.515325299903,34.84940281598655,41.64103853219795,40.16199119009684,67.16952069143797,,,,nan/nan
254,2022-09-12,46.55048888782069,41.52133488463669,37.90925060067436,40.80894232916451,43.52778415316219,44.07143731238731,21.850026349428294,30.9567162816576,56.46856595422834,56.129084718779325,,,,nan/nan
255,2022-09-13,39.60991254282901,39.07493415436134,42.13287004194876,41.37954508777221,43.485289986804865,36.38573070934694,59.288445631198606,34.70016319205736,64.72966126045137,63.151646557997914,,,,nan/nan
256,2022-09-14,39.60024787082788,43.59133957324691,,45.45776183336938,39.09548516112986,43.642259911363524,36.72773583727461,65.1637453284137,,62.394339071782184,,,,nan/nan
257,2022-09-15,,41.979291668619084,32.88232710427418,35.879483292590585,44.03697016137039,34.25613662298711,22.26903955366126,34.30339957705851,31.44126094866332,59.48976580106188,,,,nan/nan
258,2022-09-16,50.0,50.38351277465833,51.51595537951649,,43.14527828623143,45.145970662700904,60.36567060637391,33.29877612016127,48.74149767290166,68.97381302203496,,,,nan/nan
259,2022-09-17,,31.913461568753334,36.12837440667544,37.46560212028473,36.79900714125243,35.55588070943515,,38.357732743455195,40.189486912073384,64.00878590105917,,,,nan/nan
260,2022-09-18,35.23237841173385,42.4152133707377,43.27436315257789,39.13044424426288,39.415971716494234,53.17111511666642,,62.429203136061055,53.31034997489627,52.02024301233435,,,,nan/nan
261,2022-09-19,29.434201204994288,34.667396971432176,40.48352967310527,37.75833619049857,46.99992753645138,33.23926460744774,23.057595878897956,50.752468642341015,73.27038230165556,62.69838883435111,,,,nan/nan
262,2022-09-20,36.669036079106505,38.96666458220505,44.26580921796893,44.489465733257035,40.70370852487088,34.727942421460746,22.17780884720488,47.366899221101946,62.41757653123452,58.3595997160933,,,,nan/nan
263,2022-09-21,37.47338118866806,,34.15943529390591,42.21423088217954,39.650730181979924,39.56717170510145,17.61667474547257,47.178024681720345,61.60022401968605,60.45934150645982,,,,nan/nan
264,2022-09-22,,52.51835051023647,,,38.243412009650655,35.81969853050073,,33.00388014936643,,65.01325304023257,,,,nan/nan
265,2022-09-23,50.0,39.1351544021122,48.191290013453056,27.038788083497526,53.78651729945632,,38.08200649344263,69.26758612505958,68.27833835667246,59.15556365896318,,,,nan/nan
266,2022-09-24,41.59023474156062,42.2687823342279,44.122025373728455,40.12398266953494,44.807536071404584,43.62351345178436,12.454803089790971,30.587129606003582,56.24966424972514,55.90593614533,,,,nan/nan
267,2022-09-25,,40.02645786584568,39.69628272325535,,45.00653830938188,39.06848501674646,10.604149314005353,,76.42963316587168,69.0947330274053,,,,nan/nan
268,2022-09-26,39.80463999142199,,,47.50519113577105,,40.81199666618262,13.086469130939163,32.426777510981005,,,,,,nan/nan
269,2022-09-27,,42.876351774747796,36.79834253842318,40.81422302332764,35.90286083385983,42.97022481638883,40.14682256098484,56.02422021886841,66.56220471006561,59.28264706845761,,,,nan/nan
270,2022-09-28,35.384858087724474,33.70992731430675,37.131559762440524,42.72537709472072,35.08578311326988,38.04346962222408,22.363423762631722,66.42474162441786,60.506108349387716,61.24613547483239,,,,nan/nan
271,2022-09-29,36.021816109272386,36.762411994201656,49.50007738442308,38.11989791631129,41.42267868130099,54.28163407551962,15.643210142446001,50.810080291117565,44.4925397627183,64.3800109564051,,,,nan/nan
272,2022-09-30,39.32788188929495,34.330798006405956,42.518716004262714,32.27967297762261,,41.97335034121046,65.47195621738832,56.75027960166659,39.40302805656073,62.0890778208551,,,,nan/nan
273,2022-10-01,,40.06863028789255,,34.83514244197558,47.29270430165957,39.0024807669568,62.019798819673596,37.84004408088819,62.33211948493563,66.08051597780391,,,,nan/nan
274,2022-10-02,37.35968919173857,40.39958209543364,41.60464482485016,41.90192070716352,46.38386978466049,30.113122816752323,17.102975372355306,64.22121339515252,58.32249402761698,58.51397316142767,,,,nan/nan
275,2022-10-03,34.77170108864463,34.060918724741384,23.722101537858183,40.250375032488066,32.06411997842595,41.2594085928956,19.896294534281566,48.34126218426985,48.507971241988415,50.600001771078205,,,,nan/nan
276,2022-10-04,36.44967648213807,36.822502489028764,43.93669570977754,47.137250101065845,39.866955008011814,43.50241823588124,60.63669269978586,31.93111737624911,77.45869066766521,68.74428746377606,,,,nan/nan
277,2022-10-05,41.07027360966259,44.5832617436841,39.10846228144202,31.52812093670815,45.93434539533053,39.91248939656326,47.53139425204127,38.369504208421574,,,,,,nan/nan
278,2022-10-06,26.454867484734997,41.798149765374475,41.72081952961848,35.44372934589476,40.79596749678766,33.41243148374208,24.297024512111484,63.4306924296423,34.09800040570112,51.7143396496883,,,,nan/nan
279,2022-10-07,43.27352964442731,40.09966031888566,,40.2457649123249,42.59406042204334,42.95910219320928,69.64940042151683,67.19275021531979,79.30812516561784,57.03429228778673,,,,nan/nan
280,2022-10-08,42.55745055445229,38.3381950684251,32.45339363837294,,39.95613194117402,46.75744390138097,,61.327880206765926,,54.81307503508303,,,,nan/nan
281,2022-10-09,,,33.55127697841567,26.341233750852503,44.32501660444691,48.373384141100686,15.013467703652967,39.57024810495378,63.13006908914578,62.17577383623372,,,,nan/nan
282,2022-10-10,39.18881495418458,,27.732714346697538,47.44617426828282,,39.53972046140327,40.45713052100226,58.816327528919174,,,,,,nan/nan
283,2022-10-11,41.14699923184638,39.52324889925347,42.372982791490614,42.280413832201795,38.41975727689187,,10.337595849737713,43.992529586339785,44.51209066984315,54.913747324607556,,,,nan/nan
284,2022-10-12,44.36931693950503,30.14041455091722,33.17417642093384,36.27160749993513,40.10480667574744,39.10822844830366,56.19105822871382,42.373684685423086,37.32501764568033,60.52825325281624,,,,nan/nan
285,2022-10-13,,35.492389671068935,35.623885790676674,41.4947558583213,39.28470392190669,33.08094261200965,,62.994214040484636,69.864834090811,56.865919308149785,,,,nan/nan
286,2022-10-14,29.725901080705373,31.955833618025157,50.6609817781136,49.453044296086745,38.27845658908258,39.371535239866006,,32.013728149903386,,69.54637008330549,,,,nan/nan
287,2022-10-15,38.43535571864738,36.50565942425175,41.695536242155875,35.39351038125268,43.45869419116258,48.25588107576972,26.811459505441178,38.3411233828636,53.38047156662605,50.3903827806546,,,,nan/nan
288,2022-10-16,,39.02527006305207,36.37297142122149,39.08121646511431,43.05474581855202,37.403926475090685,67.18060888221429,33.95368056715429,,63.157408955111535,,,,nan/nan
289,2022-10-17,41.66385442925459,,40.25303923069261,48.99147036627865,29.102273393280733,43.59714361408812,42.57810013710816,62.51683464294359,40.901909765828236,58.037572145870314,,,,nan/nan
290,2022-10-18,32.63917960590944,30.960366865910068,39.54429096974351,47.20247617797855,40.7684569922442,,48.667277155500464,44.07970856352243,36.98644694674648,53.8241504757179,,,,nan/nan
291,2022-10-19,,,43.593286547331076,37.79620286541331,43.149493533999326,40.43376831146329,45.661276063861045,37.0782892203007,71.11879442303801,53.34255656716401,,,,nan/nan
292,2022-10-20,43.17658516826541,46.53544541725691,42.68744916092853,34.31476478889169,33.77989851313994,42.174055776380456,14.649094573368451,47.970793248396234,,68.15739062498685,,,,nan/nan
293,2022-10-21,34.23162984323412,33.386739814253446,42.96523672182646,39.35912752723773,43.93760995971119,32.37187775395125,21.120594205369017,57.9961837290672,68.56019212767973,68.46513376047477,,,,nan/nan
294,2022-10-22,34.45306398777665,,38.29409360536478,36.744746660102884,,41.2429603267057,62.92530814384285,32.41320754385783,76.00356410910803,61.043646033922,,,,nan/nan
295,2022-10-23,39.417287650352726,33.85428645679267,,36.29327058109807,38.254077888497434,38.3384879743838,56.8554257998302,64.79358441769098,64.68023844736291,64.67634436098966,,,,nan/nan
296,2022-10-24,38.469750678500446,29.710800997816246,39.83942177104434,36.02245277091594,39.20886845428027,34.384155219786805,61.00506738048252,47.01372701013938,39.1563094208543,,,,,nan/nan
297,2022-10-25,38.85714106847119,33.60257892606758,47.808070804787846,39.9725812477846,40.36627515993997,39.61066233001339,67.40358858200099,66.08172271617718,35.38883555411778,52.5869644804272,,,,nan/nan
298,2022-10-26,37.97804151219072,35.0567559081907,41.063061309512804,42.946414916917654,41.76300717097602,37.33456041921272,69.28425182531265,57.49167425722786,50.13717211520217,54.67645089258705,,,,nan/nan
299,2022-10-27,,47.7928548221666,40.49176295166106,46.03478396187168,41.47718674450856,36.77519939522733,48.62386792457453,66.07117611112008,79.46100724045095,55.47837773522677,,,,nan/nan
300,2022-10-28,36.80030458989347,37.651312341991144,37.327355144542395,,38.76530876596555,44.104891237018585,37.52087610980263,37.40781176332145,79.7841739903176,56.30279428119338,,,,nan/nan
301,2022-10-29,40.92350612540392,38.273841385009355,40.34375074909784,36.11761459122999,43.27275747664907,44.75839086837545,65.73459427601625,53.16184112586285,65.24976151071547,69.50428479086021,,,,nan/nan
302,2022-10-30,45.12233275345933,37.779561855505335,48.640421531084804,,45.65311209593424,39.383979648344145,30.360003652596642,62.89203332022608,68.23355881433675,52.766236979860565,,,,nan/nan
303,2022-10-31,40.235441585894435,43.527238930921015,44.784712902225486,45.10200411948935,28.925299985442894,35.43729015416204,55.782489754159215,52.57051195028595,73.4596458525453,68.84888537872249,,,,nan/nan
304,2022-11-01,33.302746271204796,28.29230530331593,43.750507729236084,45.92124954295564,30.157185701100644,45.18194580092002,63.72035818805192,39.8247104995022,47.02205086676871,53.94344168834716,,,,nan/nan
305,2022-11-02,36.48240637792844,40.32464104012889,40.77230755676783,41.73008427956127,43.33377374199318,46.481529966331436,36.46572253205282,69.21997055635907,47.363601290188,61.139926512951774,,,,nan/nan
